Batch size  7936 CPU 0.000082 GPU 0.000031 CPU/GPU 2.618717
Batch size  8064 CPU 0.000084 GPU 0.000031 CPU/GPU 2.697817
Batch size  8192 CPU 0.000085 GPU 0.000031 CPU/GPU 2.730133
Batch size  8320 CPU 0.000086 GPU 0.000031 CPU/GPU 2.772529
Batch size  8448 CPU 0.000088 GPU 0.000031 CPU/GPU 2.787445
Batch size  8576 CPU 0.000089 GPU 0.000032 CPU/GPU 2.810578
Batch size  8704 CPU 0.000091 GPU 0.000032 CPU/GPU 2.874324
Batch size  8832 CPU 0.000092 GPU 0.000033 CPU/GPU 2.789623
Batch size  8960 CPU 0.000095 GPU 0.000032 CPU/GPU 3.009539
Batch size  9088 CPU 0.000095 GPU 0.000032 CPU/GPU 2.975910
Batch size  9216 CPU 0.000096 GPU 0.000032 CPU/GPU 3.005215
Batch size  9344 CPU 0.000097 GPU 0.000032 CPU/GPU 3.057598
Batch size  9472 CPU 0.000098 GPU 0.000032 CPU/GPU 3.069446
Batch size  9600 CPU 0.000100 GPU 0.000032 CPU/GPU 3.159965
Batch size  9728 CPU 0.000102 GPU 0.000032 CPU/GPU 3.153045
Batch size  9856 CPU 0.000103 GPU 0.000032 CPU/GPU 3.178017
Batch size  9984 CPU 0.000104 GPU 0.000032 CPU/GPU 3.227764
Batch size  10112 CPU 0.000105 GPU 0.000032 CPU/GPU 3.247352
Batch size  10240 CPU 0.000106 GPU 0.000032 CPU/GPU 3.307672
Batch size  10368 CPU 0.000108 GPU 0.000032 CPU/GPU 3.325690
Batch size  10496 CPU 0.000109 GPU 0.000032 CPU/GPU 3.382341
Batch size  10624 CPU 0.000110 GPU 0.000033 CPU/GPU 3.379275
Batch size  10752 CPU 0.000114 GPU 0.000033 CPU/GPU 3.470191
Batch size  10880 CPU 0.000114 GPU 0.000033 CPU/GPU 3.505378
Batch size  11008 CPU 0.000115 GPU 0.000033 CPU/GPU 3.509309
Batch size  11136 CPU 0.000116 GPU 0.000033 CPU/GPU 3.463453
Batch size  11264 CPU 0.000117 GPU 0.000033 CPU/GPU 3.552023
Batch size  11392 CPU 0.000118 GPU 0.000033 CPU/GPU 3.595807
Batch size  11520 CPU 0.000120 GPU 0.000033 CPU/GPU 3.592186
Batch size  11648 CPU 0.000121 GPU 0.000034 CPU/GPU 3.566247
Batch size  11776 CPU 0.000122 GPU 0.000033 CPU/GPU 3.709187
Batch size  11904 CPU 0.000124 GPU 0.000032 CPU/GPU 3.803032
Batch size  12032 CPU 0.000125 GPU 0.000032 CPU/GPU 3.881149
Batch size  12160 CPU 0.000126 GPU 0.000033 CPU/GPU 3.848615
Batch size  12288 CPU 0.000128 GPU 0.000032 CPU/GPU 3.944573
Batch size  12416 CPU 0.000130 GPU 0.000033 CPU/GPU 3.898722
Batch size  12544 CPU 0.000130 GPU 0.000033 CPU/GPU 3.963115
Batch size  12672 CPU 0.000132 GPU 0.000033 CPU/GPU 3.980494
Batch size  12800 CPU 0.000133 GPU 0.000033 CPU/GPU 4.053949
Batch size  12928 CPU 0.000134 GPU 0.000033 CPU/GPU 4.060520
Batch size  13056 CPU 0.000136 GPU 0.000033 CPU/GPU 4.098289
Batch size  13184 CPU 0.000137 GPU 0.000033 CPU/GPU 4.094710
Batch size  13312 CPU 0.000138 GPU 0.000034 CPU/GPU 4.088422
Batch size  13440 CPU 0.000140 GPU 0.000034 CPU/GPU 4.139780
Batch size  13568 CPU 0.000141 GPU 0.000034 CPU/GPU 4.155577
Batch size  13696 CPU 0.000142 GPU 0.000034 CPU/GPU 4.209110
Batch size  13824 CPU 0.000144 GPU 0.000035 CPU/GPU 4.159564
Batch size  13952 CPU 0.000146 GPU 0.000036 CPU/GPU 4.065600
Batch size  14080 CPU 0.000146 GPU 0.000035 CPU/GPU 4.172771
Batch size  14208 CPU 0.000147 GPU 0.000035 CPU/GPU 4.244711
Batch size  14336 CPU 0.000149 GPU 0.000036 CPU/GPU 4.144391
Batch size  14464 CPU 0.000150 GPU 0.000036 CPU/GPU 4.143483
Batch size  14592 CPU 0.000152 GPU 0.000035 CPU/GPU 4.347765
Batch size  14720 CPU 0.000153 GPU 0.000037 CPU/GPU 4.167986
Batch size  14848 CPU 0.000154 GPU 0.000037 CPU/GPU 4.153027
Batch size  14976 CPU 0.000155 GPU 0.000038 CPU/GPU 4.133987
Batch size  15104 CPU 0.000157 GPU 0.000039 CPU/GPU 3.995511
Batch size  15232 CPU 0.000159 GPU 0.000038 CPU/GPU 4.143549
Batch size  15360 CPU 0.000159 GPU 0.000039 CPU/GPU 4.090197
Batch size  15488 CPU 0.000161 GPU 0.000039 CPU/GPU 4.163910
Batch size  15616 CPU 0.000162 GPU 0.000039 CPU/GPU 4.144087
Batch size  15744 CPU 0.000163 GPU 0.000039 CPU/GPU 4.160236
Batch size  15872 CPU 0.000165 GPU 0.000040 CPU/GPU 4.133504
Batch size  16000 CPU 0.000166 GPU 0.000040 CPU/GPU 4.156811
Batch size  16128 CPU 0.000167 GPU 0.000039 CPU/GPU 4.246301
Batch size  16256 CPU 0.000169 GPU 0.000040 CPU/GPU 4.199852
Batch size  16384 CPU 0.000172 GPU 0.000040 CPU/GPU 4.299646
Batch size  16512 CPU 0.000177 GPU 0.000041 CPU/GPU 4.319320
Batch size  16640 CPU 0.000173 GPU 0.000041 CPU/GPU 4.204187
Batch size  16768 CPU 0.000174 GPU 0.000040 CPU/GPU 4.354288
Batch size  16896 CPU 0.000176 GPU 0.000042 CPU/GPU 4.191335
Batch size  17024 CPU 0.000177 GPU 0.000040 CPU/GPU 4.383708
Batch size  17152 CPU 0.000178 GPU 0.000041 CPU/GPU 4.392088
Batch size  17280 CPU 0.000179 GPU 0.000041 CPU/GPU 4.363348
Batch size  17408 CPU 0.000181 GPU 0.000041 CPU/GPU 4.439409
Batch size  17536 CPU 0.000182 GPU 0.000042 CPU/GPU 4.363441
Batch size  17664 CPU 0.000185 GPU 0.000043 CPU/GPU 4.294263
Batch size  17792 CPU 0.000185 GPU 0.000043 CPU/GPU 4.295304
Batch size  17920 CPU 0.000186 GPU 0.000042 CPU/GPU 4.463813
Batch size  18048 CPU 0.000187 GPU 0.000041 CPU/GPU 4.544495
Batch size  18176 CPU 0.000189 GPU 0.000042 CPU/GPU 4.534752
Batch size  18304 CPU 0.000190 GPU 0.000041 CPU/GPU 4.598563
Batch size  18432 CPU 0.000191 GPU 0.000042 CPU/GPU 4.605702
Batch size  18560 CPU 0.000193 GPU 0.000041 CPU/GPU 4.657055
Batch size  18688 CPU 0.000195 GPU 0.000041 CPU/GPU 4.721506
Batch size  18816 CPU 0.000195 GPU 0.000042 CPU/GPU 4.675921
Batch size  18944 CPU 0.000197 GPU 0.000042 CPU/GPU 4.715500
Batch size  19072 CPU 0.000198 GPU 0.000042 CPU/GPU 4.710983
Batch size  19200 CPU 0.000199 GPU 0.000042 CPU/GPU 4.746326
Batch size  19328 CPU 0.000201 GPU 0.000042 CPU/GPU 4.751902
Batch size  19456 CPU 0.000202 GPU 0.000042 CPU/GPU 4.777142
Batch size  19584 CPU 0.000203 GPU 0.000042 CPU/GPU 4.837443
Batch size  19712 CPU 0.000206 GPU 0.000042 CPU/GPU 4.853188
Batch size  19840 CPU 0.000206 GPU 0.000042 CPU/GPU 4.909999
Batch size  19968 CPU 0.000207 GPU 0.000042 CPU/GPU 4.954676
Batch size  20096 CPU 0.000209 GPU 0.000042 CPU/GPU 4.945045
Batch size  20224 CPU 0.000210 GPU 0.000042 CPU/GPU 4.987092
Batch size  20352 CPU 0.000211 GPU 0.000043 CPU/GPU 4.916384
Batch size  20480 CPU 0.000213 GPU 0.000042 CPU/GPU 5.003612
Batch size  20608 CPU 0.000214 GPU 0.000043 CPU/GPU 5.003245
Batch size  20736 CPU 0.000216 GPU 0.000043 CPU/GPU 5.005692
Batch size  20864 CPU 0.000217 GPU 0.000043 CPU/GPU 5.069268
Batch size  20992 CPU 0.000218 GPU 0.000043 CPU/GPU 5.073019
Batch size  21120 CPU 0.000219 GPU 0.000042 CPU/GPU 5.181156
Batch size  21248 CPU 0.000221 GPU 0.000043 CPU/GPU 5.131830
Batch size  21376 CPU 0.000222 GPU 0.000043 CPU/GPU 5.185602
Batch size  21504 CPU 0.000223 GPU 0.000043 CPU/GPU 5.201468
Batch size  21632 CPU 0.000226 GPU 0.000045 CPU/GPU 5.065095
Batch size  21760 CPU 0.000227 GPU 0.000043 CPU/GPU 5.287440
Batch size  21888 CPU 0.000227 GPU 0.000044 CPU/GPU 5.187050
Batch size  22016 CPU 0.000229 GPU 0.000043 CPU/GPU 5.296454
Batch size  22144 CPU 0.000230 GPU 0.000043 CPU/GPU 5.318774
Batch size  22272 CPU 0.000231 GPU 0.000044 CPU/GPU 5.302905
Batch size  22400 CPU 0.000232 GPU 0.000043 CPU/GPU 5.344480
Batch size  22528 CPU 0.000234 GPU 0.000044 CPU/GPU 5.371274
Batch size  22656 CPU 0.000237 GPU 0.000044 CPU/GPU 5.347972
Batch size  22784 CPU 0.000237 GPU 0.000043 CPU/GPU 5.458551
Batch size  22912 CPU 0.000238 GPU 0.000044 CPU/GPU 5.410222
Batch size  23040 CPU 0.000239 GPU 0.000043 CPU/GPU 5.541714
Batch size  23168 CPU 0.000240 GPU 0.000045 CPU/GPU 5.376552
Batch size  23296 CPU 0.000242 GPU 0.000043 CPU/GPU 5.580726
Batch size  23424 CPU 0.000244 GPU 0.000044 CPU/GPU 5.518813
Batch size  23552 CPU 0.000245 GPU 0.000044 CPU/GPU 5.521554
Batch size  23680 CPU 0.000246 GPU 0.000044 CPU/GPU 5.608369
Batch size  23808 CPU 0.000247 GPU 0.000044 CPU/GPU 5.580001
Batch size  23936 CPU 0.000249 GPU 0.000044 CPU/GPU 5.648582
Batch size  24064 CPU 0.000250 GPU 0.000045 CPU/GPU 5.505828
Batch size  24192 CPU 0.000251 GPU 0.000045 CPU/GPU 5.604334
Batch size  24320 CPU 0.000253 GPU 0.000045 CPU/GPU 5.630171
Batch size  24448 CPU 0.000254 GPU 0.000045 CPU/GPU 5.670320
Batch size  24576 CPU 0.000255 GPU 0.000044 CPU/GPU 5.773993
Batch size  24704 CPU 0.000257 GPU 0.000044 CPU/GPU 5.785965
Batch size  24832 CPU 0.000258 GPU 0.000044 CPU/GPU 5.802816
Batch size  24960 CPU 0.000259 GPU 0.000044 CPU/GPU 5.842651
Batch size  25088 CPU 0.000260 GPU 0.000044 CPU/GPU 5.897113
Batch size  25216 CPU 0.000263 GPU 0.000044 CPU/GPU 5.962479
Batch size  25344 CPU 0.000263 GPU 0.000044 CPU/GPU 5.935241
Batch size  25472 CPU 0.000264 GPU 0.000044 CPU/GPU 5.977712
Batch size  25600 CPU 0.000266 GPU 0.000045 CPU/GPU 5.895480
Batch size  25728 CPU 0.000267 GPU 0.000044 CPU/GPU 6.004848
Batch size  25856 CPU 0.000269 GPU 0.000045 CPU/GPU 5.959870
Batch size  25984 CPU 0.000277 GPU 0.000045 CPU/GPU 6.118982
Batch size  26112 CPU 0.000271 GPU 0.000045 CPU/GPU 6.028139
Batch size  26240 CPU 0.000272 GPU 0.000045 CPU/GPU 6.000942
Batch size  26368 CPU 0.000274 GPU 0.000045 CPU/GPU 6.058767
Batch size  26496 CPU 0.000275 GPU 0.000045 CPU/GPU 6.077574
Batch size  26624 CPU 0.000276 GPU 0.000046 CPU/GPU 6.074595
Batch size  26752 CPU 0.000280 GPU 0.000047 CPU/GPU 5.935824
Batch size  26880 CPU 0.000282 GPU 0.000046 CPU/GPU 6.168523
Batch size  27008 CPU 0.000280 GPU 0.000045 CPU/GPU 6.207400
Batch size  27136 CPU 0.000282 GPU 0.000046 CPU/GPU 6.073337
Batch size  27264 CPU 0.000283 GPU 0.000046 CPU/GPU 6.170521
Batch size  27392 CPU 0.000284 GPU 0.000046 CPU/GPU 6.117576
Batch size  27520 CPU 0.000287 GPU 0.000047 CPU/GPU 6.069768
Batch size  27648 CPU 0.000287 GPU 0.000047 CPU/GPU 6.158504
Batch size  27776 CPU 0.000288 GPU 0.000048 CPU/GPU 6.044300
Batch size  27904 CPU 0.000290 GPU 0.000050 CPU/GPU 5.783905
Batch size  28032 CPU 0.000291 GPU 0.000050 CPU/GPU 5.852849
Batch size  28160 CPU 0.000292 GPU 0.000053 CPU/GPU 5.530754
Batch size  28288 CPU 0.000295 GPU 0.000052 CPU/GPU 5.667362
Batch size  28416 CPU 0.000295 GPU 0.000053 CPU/GPU 5.567876
Batch size  28544 CPU 0.000296 GPU 0.000052 CPU/GPU 5.719869
Batch size  28672 CPU 0.000298 GPU 0.000052 CPU/GPU 5.718238
Batch size  28800 CPU 0.000300 GPU 0.000053 CPU/GPU 5.622371
Batch size  28928 CPU 0.000301 GPU 0.000054 CPU/GPU 5.539670
Batch size  29056 CPU 0.000302 GPU 0.000054 CPU/GPU 5.619102
Batch size  29184 CPU 0.000303 GPU 0.000055 CPU/GPU 5.487844
Batch size  29312 CPU 0.000304 GPU 0.000056 CPU/GPU 5.482796
Batch size  29440 CPU 0.000306 GPU 0.000056 CPU/GPU 5.497337
Batch size  29568 CPU 0.000308 GPU 0.000056 CPU/GPU 5.476427
Batch size  29696 CPU 0.000311 GPU 0.000057 CPU/GPU 5.424981
Batch size  29824 CPU 0.000310 GPU 0.000055 CPU/GPU 5.591367
Batch size  29952 CPU 0.000311 GPU 0.000056 CPU/GPU 5.557642
Batch size  30080 CPU 0.000312 GPU 0.000056 CPU/GPU 5.585903
Batch size  30208 CPU 0.000314 GPU 0.000057 CPU/GPU 5.547229
Batch size  30336 CPU 0.000318 GPU 0.000056 CPU/GPU 5.653621
Batch size  30464 CPU 0.000318 GPU 0.000055 CPU/GPU 5.787966
Batch size  30592 CPU 0.000318 GPU 0.000057 CPU/GPU 5.542120
Batch size  30720 CPU 0.000319 GPU 0.000056 CPU/GPU 5.746280
Batch size  30848 CPU 0.000321 GPU 0.000056 CPU/GPU 5.752544
Batch size  30976 CPU 0.000323 GPU 0.000057 CPU/GPU 5.696099
Batch size  31104 CPU 0.000323 GPU 0.000057 CPU/GPU 5.630707
Batch size  31232 CPU 0.000324 GPU 0.000057 CPU/GPU 5.735001
Batch size  31360 CPU 0.000326 GPU 0.000056 CPU/GPU 5.861350
Batch size  31488 CPU 0.000327 GPU 0.000058 CPU/GPU 5.605528
Batch size  31616 CPU 0.000329 GPU 0.000056 CPU/GPU 5.831033
Batch size  31744 CPU 0.000330 GPU 0.000056 CPU/GPU 5.906509
Batch size  31872 CPU 0.000331 GPU 0.000058 CPU/GPU 5.727099
Batch size  32000 CPU 0.000332 GPU 0.000056 CPU/GPU 5.937839
Batch size  32128 CPU 0.000334 GPU 0.000057 CPU/GPU 5.875335
Batch size  32256 CPU 0.000336 GPU 0.000057 CPU/GPU 5.850959
Batch size  32384 CPU 0.000337 GPU 0.000057 CPU/GPU 5.890395
Batch size  32512 CPU 0.000337 GPU 0.000057 CPU/GPU 5.890721
Batch size  32640 CPU 0.000339 GPU 0.000058 CPU/GPU 5.870399
