Batch size  16640 CPU 0.000092 GPU 0.000037 CPU/GPU 2.464782
Batch size  16768 CPU 0.000092 GPU 0.000040 CPU/GPU 2.296250
Batch size  16896 CPU 0.000093 GPU 0.000043 CPU/GPU 2.182149
Batch size  17024 CPU 0.000094 GPU 0.000039 CPU/GPU 2.407440
Batch size  17152 CPU 0.000095 GPU 0.000038 CPU/GPU 2.523945
Batch size  17280 CPU 0.000095 GPU 0.000042 CPU/GPU 2.284958
Batch size  17408 CPU 0.000098 GPU 0.000044 CPU/GPU 2.196303
Batch size  17536 CPU 0.000097 GPU 0.000041 CPU/GPU 2.383791
Batch size  17664 CPU 0.000097 GPU 0.000039 CPU/GPU 2.490617
Batch size  17792 CPU 0.000098 GPU 0.000043 CPU/GPU 2.296617
Batch size  17920 CPU 0.000099 GPU 0.000045 CPU/GPU 2.206132
Batch size  18048 CPU 0.000099 GPU 0.000043 CPU/GPU 2.336074
Batch size  18176 CPU 0.000100 GPU 0.000042 CPU/GPU 2.399353
Batch size  18304 CPU 0.000101 GPU 0.000045 CPU/GPU 2.246177
Batch size  18432 CPU 0.000101 GPU 0.000045 CPU/GPU 2.255081
Batch size  18560 CPU 0.000102 GPU 0.000045 CPU/GPU 2.286711
Batch size  18688 CPU 0.000103 GPU 0.000044 CPU/GPU 2.334306
Batch size  18816 CPU 0.000104 GPU 0.000045 CPU/GPU 2.295309
Batch size  18944 CPU 0.000104 GPU 0.000045 CPU/GPU 2.312315
Batch size  19072 CPU 0.000105 GPU 0.000046 CPU/GPU 2.301399
Batch size  19200 CPU 0.000106 GPU 0.000045 CPU/GPU 2.330699
Batch size  19328 CPU 0.000106 GPU 0.000046 CPU/GPU 2.335218
Batch size  19456 CPU 0.000107 GPU 0.000045 CPU/GPU 2.359743
Batch size  19584 CPU 0.000108 GPU 0.000046 CPU/GPU 2.355871
Batch size  19712 CPU 0.000109 GPU 0.000046 CPU/GPU 2.378086
Batch size  19840 CPU 0.000109 GPU 0.000046 CPU/GPU 2.391604
Batch size  19968 CPU 0.000110 GPU 0.000046 CPU/GPU 2.404765
Batch size  20096 CPU 0.000111 GPU 0.000046 CPU/GPU 2.405388
Batch size  20224 CPU 0.000111 GPU 0.000046 CPU/GPU 2.431696
Batch size  20352 CPU 0.000112 GPU 0.000046 CPU/GPU 2.436369
Batch size  20480 CPU 0.000113 GPU 0.000046 CPU/GPU 2.454019
Batch size  20608 CPU 0.000113 GPU 0.000046 CPU/GPU 2.451085
Batch size  20736 CPU 0.000114 GPU 0.000046 CPU/GPU 2.490722
Batch size  20864 CPU 0.000115 GPU 0.000046 CPU/GPU 2.502758
Batch size  20992 CPU 0.000116 GPU 0.000046 CPU/GPU 2.506004
Batch size  21120 CPU 0.000116 GPU 0.000046 CPU/GPU 2.513874
Batch size  21248 CPU 0.000117 GPU 0.000046 CPU/GPU 2.534487
Batch size  21376 CPU 0.000118 GPU 0.000046 CPU/GPU 2.550982
Batch size  21504 CPU 0.000118 GPU 0.000046 CPU/GPU 2.547931
Batch size  21632 CPU 0.000119 GPU 0.000047 CPU/GPU 2.560020
Batch size  21760 CPU 0.000120 GPU 0.000046 CPU/GPU 2.595770
Batch size  21888 CPU 0.000121 GPU 0.000047 CPU/GPU 2.589182
Batch size  22016 CPU 0.000121 GPU 0.000047 CPU/GPU 2.600732
Batch size  22144 CPU 0.000122 GPU 0.000047 CPU/GPU 2.620113
Batch size  22272 CPU 0.000123 GPU 0.000046 CPU/GPU 2.641505
Batch size  22400 CPU 0.000123 GPU 0.000047 CPU/GPU 2.643576
Batch size  22528 CPU 0.000124 GPU 0.000047 CPU/GPU 2.651705
Batch size  22656 CPU 0.000125 GPU 0.000047 CPU/GPU 2.681426
Batch size  22784 CPU 0.000125 GPU 0.000047 CPU/GPU 2.691794
Batch size  22912 CPU 0.000126 GPU 0.000047 CPU/GPU 2.675106
Batch size  23040 CPU 0.000127 GPU 0.000047 CPU/GPU 2.713434
Batch size  23168 CPU 0.000128 GPU 0.000047 CPU/GPU 2.726459
Batch size  23296 CPU 0.000128 GPU 0.000047 CPU/GPU 2.738932
Batch size  23424 CPU 0.000129 GPU 0.000047 CPU/GPU 2.744191
Batch size  23552 CPU 0.000130 GPU 0.000047 CPU/GPU 2.756442
Batch size  23680 CPU 0.000130 GPU 0.000047 CPU/GPU 2.784420
Batch size  23808 CPU 0.000131 GPU 0.000047 CPU/GPU 2.779908
Batch size  23936 CPU 0.000132 GPU 0.000047 CPU/GPU 2.792267
Batch size  24064 CPU 0.000132 GPU 0.000047 CPU/GPU 2.820762
Batch size  24192 CPU 0.000133 GPU 0.000047 CPU/GPU 2.813653
Batch size  24320 CPU 0.000134 GPU 0.000047 CPU/GPU 2.827599
Batch size  24448 CPU 0.000135 GPU 0.000047 CPU/GPU 2.839118
Batch size  24576 CPU 0.000135 GPU 0.000047 CPU/GPU 2.876050
Batch size  24704 CPU 0.000136 GPU 0.000047 CPU/GPU 2.875584
Batch size  24832 CPU 0.000137 GPU 0.000048 CPU/GPU 2.873092
Batch size  24960 CPU 0.000138 GPU 0.000047 CPU/GPU 2.906967
Batch size  25088 CPU 0.000138 GPU 0.000047 CPU/GPU 2.920612
Batch size  25216 CPU 0.000139 GPU 0.000048 CPU/GPU 2.917726
Batch size  25344 CPU 0.000140 GPU 0.000048 CPU/GPU 2.924524
Batch size  25472 CPU 0.000140 GPU 0.000047 CPU/GPU 2.957254
Batch size  25600 CPU 0.000141 GPU 0.000048 CPU/GPU 2.955649
Batch size  25728 CPU 0.000142 GPU 0.000048 CPU/GPU 2.959526
Batch size  25856 CPU 0.000142 GPU 0.000048 CPU/GPU 2.974766
Batch size  25984 CPU 0.000143 GPU 0.000048 CPU/GPU 3.004555
Batch size  26112 CPU 0.000144 GPU 0.000048 CPU/GPU 3.010316
Batch size  26240 CPU 0.000148 GPU 0.000048 CPU/GPU 3.062282
Batch size  26368 CPU 0.000147 GPU 0.000048 CPU/GPU 3.068989
Batch size  26496 CPU 0.000148 GPU 0.000048 CPU/GPU 3.086323
Batch size  26624 CPU 0.000149 GPU 0.000048 CPU/GPU 3.110249
Batch size  26752 CPU 0.000149 GPU 0.000048 CPU/GPU 3.117884
Batch size  26880 CPU 0.000150 GPU 0.000048 CPU/GPU 3.107921
Batch size  27008 CPU 0.000150 GPU 0.000048 CPU/GPU 3.120920
Batch size  27136 CPU 0.000151 GPU 0.000049 CPU/GPU 3.115339
Batch size  27264 CPU 0.000152 GPU 0.000048 CPU/GPU 3.160637
Batch size  27392 CPU 0.000153 GPU 0.000048 CPU/GPU 3.168861
Batch size  27520 CPU 0.000153 GPU 0.000048 CPU/GPU 3.164482
Batch size  27648 CPU 0.000154 GPU 0.000048 CPU/GPU 3.194939
Batch size  27776 CPU 0.000155 GPU 0.000048 CPU/GPU 3.211986
Batch size  27904 CPU 0.000156 GPU 0.000048 CPU/GPU 3.217088
Batch size  28032 CPU 0.000156 GPU 0.000049 CPU/GPU 3.210909
Batch size  28160 CPU 0.000157 GPU 0.000049 CPU/GPU 3.213862
Batch size  28288 CPU 0.000158 GPU 0.000048 CPU/GPU 3.261936
Batch size  28416 CPU 0.000158 GPU 0.000049 CPU/GPU 3.248846
Batch size  28544 CPU 0.000159 GPU 0.000049 CPU/GPU 3.255041
Batch size  28672 CPU 0.000160 GPU 0.000048 CPU/GPU 3.294094
Batch size  28800 CPU 0.000160 GPU 0.000049 CPU/GPU 3.302801
Batch size  28928 CPU 0.000161 GPU 0.000049 CPU/GPU 3.297922
Batch size  29056 CPU 0.000162 GPU 0.000049 CPU/GPU 3.308638
Batch size  29184 CPU 0.000161 GPU 0.000049 CPU/GPU 3.299014
Batch size  29312 CPU 0.000161 GPU 0.000049 CPU/GPU 3.309194
Batch size  29440 CPU 0.000162 GPU 0.000049 CPU/GPU 3.291362
Batch size  29568 CPU 0.000163 GPU 0.000049 CPU/GPU 3.323379
Batch size  29696 CPU 0.000163 GPU 0.000049 CPU/GPU 3.342678
Batch size  29824 CPU 0.000164 GPU 0.000049 CPU/GPU 3.358600
Batch size  29952 CPU 0.000165 GPU 0.000049 CPU/GPU 3.352803
Batch size  30080 CPU 0.000166 GPU 0.000049 CPU/GPU 3.373334
Batch size  30208 CPU 0.000166 GPU 0.000049 CPU/GPU 3.400997
Batch size  30336 CPU 0.000167 GPU 0.000049 CPU/GPU 3.401684
Batch size  30464 CPU 0.000168 GPU 0.000049 CPU/GPU 3.392714
Batch size  30592 CPU 0.000168 GPU 0.000049 CPU/GPU 3.418423
Batch size  30720 CPU 0.000169 GPU 0.000049 CPU/GPU 3.423844
Batch size  30848 CPU 0.000170 GPU 0.000049 CPU/GPU 3.439766
Batch size  30976 CPU 0.000171 GPU 0.000050 CPU/GPU 3.436198
Batch size  31104 CPU 0.000172 GPU 0.000049 CPU/GPU 3.479848
Batch size  31232 CPU 0.000172 GPU 0.000049 CPU/GPU 3.485254
Batch size  31360 CPU 0.000173 GPU 0.000050 CPU/GPU 3.479996
Batch size  31488 CPU 0.000175 GPU 0.000050 CPU/GPU 3.512543
Batch size  31616 CPU 0.000174 GPU 0.000049 CPU/GPU 3.518021
Batch size  31744 CPU 0.000175 GPU 0.000050 CPU/GPU 3.529276
Batch size  31872 CPU 0.000175 GPU 0.000050 CPU/GPU 3.517838
Batch size  32000 CPU 0.000176 GPU 0.000050 CPU/GPU 3.544684
Batch size  32128 CPU 0.000177 GPU 0.000050 CPU/GPU 3.545915
Batch size  32256 CPU 0.000178 GPU 0.000050 CPU/GPU 3.563519
Batch size  32384 CPU 0.000179 GPU 0.000050 CPU/GPU 3.555780
Batch size  32512 CPU 0.000179 GPU 0.000050 CPU/GPU 3.596319
Batch size  32640 CPU 0.000180 GPU 0.000050 CPU/GPU 3.608812
